book_id,review_id,sentence_id,review_sentence
b14,r4296,s40402,wow!
b14,r4296,s40405,"also, short!"
b14,r4298,s40410,faust.
b14,r4298,s40414,faust.
b14,r4298,s40426,.
b14,r4298,s40433,.
b14,r4298,s40438,thackeray.
b14,r4303,s40504,werther: what?
b14,r4303,s40505,"no, seriously?"
b14,r4303,s40506,engaged.
b14,r4306,s40524,dear werther.
b14,r4306,s40527,i!
b14,r4306,s40529,i!
b14,r4306,s40534,look: !
b14,r4306,s40537,(!!!!!!)
b14,r4306,s40538,(crickets.
b14,r4306,s40539,crickets.).
b14,r4306,s40543,all you.
b14,r4306,s40547,wilhelm.
b14,r4307,s40554,absolutely.
b14,r4312,s40603,spoiler alerts!!!.
b14,r4312,s40604,spoiler alert!!.
b14,r4312,s40613,.
b14,r4312,s40614,.
b14,r4312,s40615,.
b14,r4314,s40630,weltanschauung.
b14,r4314,s40632,weltschmerz.
b14,r4314,s40635,"ah, wilhem!"
b14,r4314,s40641,oh!
b14,r4314,s40651,w.
b14,r4315,s40656,he.
b14,r4315,s40658,at all.
b14,r4316,s40667,but.
b14,r4316,s40668,love kills.
b14,r4316,s40680,feels.
b14,r4316,s40681,:.
b14,r4317,s40693,[...].
b14,r4320,s40707,"ah, wilhem!"
b14,r4320,s40713,oh!
b14,r4320,s40723,w.
b14,r4321,s40729,spoilers.
b14,r4322,s40744,anyway.
b14,r4323,s40750,warning: spoilers!
b14,r4323,s40768,'tis well!
b14,r4324,s40791,only from!
b14,r4325,s40797,project gutenberg.
b14,r4325,s40798,.. preface.
b14,r4326,s40808,stars **.
b14,r4330,s40827,goethe's.
b14,r4330,s40834,why?.
b14,r4330,s40839,the.
b14,r4330,s40841,sorrows.
b14,r4331,s40855,oh!
b14,r4332,s40876,.
b14,r4339,s40915,oh no.
b14,r4348,s40941,we exist.
b14,r4348,s40943,ah.
b14,r4348,s40945,at last.
b14,r4348,s40949,years.
b14,r4348,s40954,and mann’s.
b14,r4348,s40957,young werther.
b14,r4348,s40959,werther.
b14,r4348,s40960,.
b14,r4348,s40967,very.
b14,r4348,s40970,frankenstein.
b14,r4348,s40971,.
b14,r4349,s40973,4.5 stars!.
b14,r4349,s40982,luckily (again!)
b14,r4350,s40985,george eliot?
b14,r4350,s40986,jack kearoac?
b14,r4350,s40987,henry miller?
b14,r4350,s40988,herman melville?
b14,r4350,s40989,frederich nietzsche?
b14,r4351,s40996,“ (16).
b14,r4353,s41005,oh woe.
b14,r4353,s41013,woe.
b14,r4360,s41042,oxford edition.
b14,r4366,s41051,werther .
b14,r4366,s41052,.
b14,r4366,s41053,.
b14,r4366,s41060,.
b14,r4366,s41061,.
b14,r4366,s41063,.
b14,r4366,s41064,.
b14,r4366,s41069,.
b14,r4366,s41070,.
b14,r4366,s41078,.
b14,r4366,s41079,.
b14,r4366,s41086,.
b14,r4366,s41088,.
b14,r4366,s41089,.. .
b14,r4366,s41090,.
b14,r4366,s41091,.
b14,r4366,s41094,.
b14,r4366,s41100,.
b14,r4366,s41105,why not?
b14,r4366,s41109,.
b14,r4366,s41111,.
b14,r4366,s41112,.
b14,r4366,s41114,.
b14,r4366,s41120,.
b14,r4366,s41121,.
b14,r4366,s41128,.
b14,r4366,s41129,.
b14,r4366,s41131,.
b14,r4366,s41132,.
b14,r4366,s41138,.
b14,r4367,s41147,zeitgeist.
b14,r4367,s41174,werther.
b14,r4367,s41175,.
b14,r4370,s41197,leslie.
b14,r4370,s41199,emily may.
b14,r4370,s41201,librivox.
b14,r4370,s41202,.
b14,r4371,s41212,much!
b14,r4371,s41213,overwrought!
b14,r4371,s41214,selfpity!).
b14,r4380,s41233,go camping.
b14,r4381,s41238,vastly.
b14,r4381,s41243,kind of.
b14,r4381,s41254,(p 41).
b14,r4381,s41263,(sometimes literally.)
b14,r4383,s41278,charlie christian.
b14,r4383,s41279,than.
b14,r4383,s41280,django reinhardt.
b14,r4383,s41281,.
b14,r4383,s41284,tristram shandy.
b14,r4383,s41285,.. ).
b14,r4383,s41288,hunger.
b14,r4383,s41289,",."
b14,r4383,s41290,kate chopin's.
b14,r4383,s41291,the awakening.
b14,r4383,s41296,fifth.
b14,r4389,s41374,https://librivox.org/.
b14,r4389,s41376,http://www.gutenberg.org/wiki/main_page
b14,r4394,s41443,and quicker.
b14,r4413,s41519,brilliant book
b14,r4416,s41524,i'm breathless.
b14,r4417,s41525,3.5 stars.
b14,r4417,s41526,"farewell, werther!"
b14,r4419,s41530,pretentious af.
b14,r4419,s41533,:)
b14,r4423,s41571,!
b14,r4425,s41589,me?
b14,r4425,s41599,xd.
b14,r4425,s41602,so yeah.
b14,r4425,s41603,3 stars.
b14,r4426,s41606,by.
b14,r4426,s41607,andrew barger.
b14,r4426,s41608,http://www.andrewbarger.com.
b14,r4426,s41610,background.
b14,r4426,s41647,man-up.
b14,r4430,s41679,very.
b14,r4439,s41742,2/5.
b14,r4440,s41750,"um, okay."
b14,r4444,s41780,anyways.
b14,r4449,s41854,.
b14,r4451,s41878,see.
b14,r4455,s41914,werther effect.
b14,r4455,s41921,lotte.
b14,r4455,s41922,.
b14,r4455,s41927,mary shelley.
b14,r4455,s41928,'s.
b14,r4455,s41929,mathilda.
b14,r4455,s41930,or.
b14,r4455,s41931,frankenstein.
b14,r4455,s41932,.
b14,r4456,s41933,march 3.
b14,r4456,s41940,recommend.
b14,r4456,s41946,them.
b14,r4461,s41991,3.5 stars.
b14,r4462,s42001,“
b14,r4474,s42061,nothing more.
b14,r4481,s42095,zeitgeist.
b14,r4481,s42096,.
b14,r4487,s42115,for uni.
b14,r4489,s42127,!
b14,r4507,s42154,synopsis:.
b14,r4507,s42197,yes!
b14,r4510,s42204,it.
b14,r4510,s42205,merits it..
b14,r4510,s42206,1.)
b14,r4510,s42211,2.)
b14,r4510,s42221,.
b14,r4510,s42222,.
b14,r4510,s42224,3.)
b14,r4510,s42231,.
b14,r4510,s42232,.
b14,r4515,s42296,does.
b14,r4515,s42304,is.
b14,r4515,s42306,does.
b14,r4516,s42317,™.
b14,r4537,s42391,synopsis:.
b14,r4537,s42434,yes!
b14,r4540,s42441,it.
b14,r4540,s42442,merits it..
b14,r4540,s42443,1.)
b14,r4540,s42448,2.)
b14,r4540,s42458,.
b14,r4540,s42459,.
b14,r4540,s42461,3.)
b14,r4540,s42468,.
b14,r4540,s42469,.
b14,r4545,s42533,does.
b14,r4545,s42541,is.
b14,r4545,s42543,does.
b14,r4546,s42554,™.
b15,r4553,s42609,kafka.
b15,r4553,s42610,is.
b15,r4553,s42611,tough.
b15,r4553,s42613,play.
b15,r4553,s42615,prisoners.
b15,r4553,s42617,message.
b15,r4553,s42619,incomprehensibility.
b15,r4553,s42621,powerlessness.
b15,r4553,s42622,of the.
b15,r4553,s42623,individual.
b15,r4553,s42624,is.
b15,r4553,s42625,unequivocal.
b15,r4553,s42627,callous.
b15,r4553,s42631,why.
b15,r4553,s42633,finishing.
b15,r4553,s42634,the trial.
b15,r4553,s42636,feelings.
b15,r4553,s42638,middle distance.
b15,r4553,s42640,focus.
b15,r4553,s42642,input.
b15,r4553,s42643,.
b15,r4553,s42650,stupid.
b15,r4553,s42653,:.
b15,r4553,s42656,the metamorphosis.
b15,r4553,s42662,thoughts.
b15,r4553,s42663,:.
b15,r4554,s42689,franz kafka’s.
b15,r4554,s42690,the trial.
b15,r4554,s42707,‘.
b15,r4554,s42745,‘.
b15,r4554,s42766,kafka’s.
b15,r4554,s42767,the trial.
b15,r4554,s42770,‘.
b15,r4555,s42782,this.
b15,r4555,s42783,is.
b15,r4555,s42784,reality.
b15,r4555,s42786,hazy procedures.
b15,r4555,s42799,got it?
b15,r4559,s42816,franz kafka.
b15,r4560,s42839,—franz kafka.
b15,r4560,s42841,has.
b15,r4560,s42842,been arrested.
b15,r4560,s42853,this.
b15,r4560,s42860,beautiful plumage..
b15,r4560,s42868,so.
b15,r4560,s42873,metamorphosis.
b15,r4560,s42875,: )
b15,r4561,s42877,the trial.
b15,r4561,s42879,i wondered.
b15,r4561,s42880,how.
b15,r4561,s42881,the trial.
b15,r4561,s42890,problems?
b15,r4561,s42895,actually.
b15,r4561,s42897,would.
b15,r4561,s42902,maybe 60%..
b15,r4561,s42907,80%.
b15,r4562,s42951,a. crazy.
b15,r4562,s42952,train.
b15,r4562,s42953,all aboard!.
b15,r4562,s42955,after.
b15,r4562,s42958,stay alive.
b15,r4562,s42959,as this.
b15,r4562,s42960,crazy train.
b15,r4565,s42987,don’t laugh.
b15,r4565,s43011,you bet!
b15,r4565,s43036,just say:.
b15,r4566,s43042,the trial.
b15,r4566,s43046,.
b15,r4566,s43047,.
b15,r4566,s43049,the trial.
b15,r4566,s43051,ought.
b15,r4566,s43053,.
b15,r4566,s43054,.
b15,r4566,s43056,the trial.
b15,r4566,s43058,the trial.
b15,r4566,s43059,at all?
b15,r4566,s43062,the trial.
b15,r4566,s43066,masterpiece.
b15,r4568,s43082,aside from.
b15,r4568,s43083,the metamorphosis.
b15,r4568,s43086,.
b15,r4568,s43090,the trial.
b15,r4568,s43092,case closed.
b15,r4570,s43125,.
b15,r4572,s43172,a friend?
b15,r4575,s43212,[.
b15,r4575,s43216,james 1:2-3.
b15,r4575,s43218,https://www.youtube.com/watch?v=pqztf.... a.k.a.
b15,r4576,s43248,rating	1
b15,r4579,s43292,http://www.landisblair.com/store/the-...
b15,r4582,s43320,http://www.goodreads.com/review/list/.... ).
b15,r4584,s43347,the trial.
b15,r4584,s43361,guernica.
b15,r4584,s43365,placing.
b15,r4584,s43366,the trial.
b15,r4584,s43367,alongside.
b15,r4584,s43368,jane eyre.
b15,r4584,s43369,or.
b15,r4584,s43370,lolita.
b15,r4584,s43379,the trial.
b15,r4584,s43392,the trial.
b15,r4584,s43394,catch-22.
b15,r4584,s43402,poor woman.)
b15,r4584,s43405,the trial.
b15,r4584,s43408,.
b15,r4587,s43452,dark comedy.
b15,r4588,s43458,after liking.
b15,r4588,s43459,the metamorphosis.
b15,r4588,s43461,the trial.
b15,r4588,s43463,the castle.
b15,r4588,s43467,franz kafka.
b15,r4588,s43482,haruki murakami.
b15,r4588,s43483,",."
b15,r4588,s43485,",."
b15,r4588,s43486,arnon grunberg.
b15,r4592,s43525,the trial.
b15,r4592,s43529,kafkaesque.
b15,r4592,s43535,the trial.
b15,r4592,s43537,the trial.
b15,r4592,s43544,the castle.
b15,r4592,s43546,the trial.
b15,r4592,s43552,the castle.
b15,r4592,s43553,.
b15,r4592,s43558,the castle.
b15,r4592,s43560,the trial.
b15,r4592,s43572,the trial.
b15,r4592,s43579,the trial.
b15,r4592,s43591,the trial.
b15,r4592,s43610,the trial.
b15,r4592,s43613,the trial.
b15,r4592,s43619,the trial.
b15,r4592,s43620,in particular.
b15,r4595,s43652,www.whisperingstories.com.
b15,r4598,s43681,[.
b15,r4598,s43685,josef.
b15,r4598,s43687,(.
b15,r4598,s43689,).
b15,r4599,s43692,the trial.
b15,r4599,s43693,.
b15,r4601,s43718,:).
b15,r4601,s43720,:).
b15,r4601,s43723,yes.
b15,r4601,s43725,:).
b15,r4601,s43730,sweet!
b15,r4601,s43731,:)
b15,r4603,s43751,the metamorphosis.
b15,r4603,s43752,.
b15,r4604,s43757,english:.
b15,r4604,s43758,the trial.
b15,r4604,s43764,the end.
b15,r4606,s43772,reading kafka's.
b15,r4606,s43773,the trial.
b15,r4606,s43778,amerika.
b15,r4606,s43780,in rereading.
b15,r4606,s43781,the trial.
b15,r4606,s43783,endgame.
b15,r4606,s43784,",."
b15,r4606,s43785,the rhinoceros.
b15,r4606,s43786,",."
b15,r4606,s43798,the trial.
b15,r4606,s43807,a friend?
b15,r4606,s43819,the trial.
b15,r4606,s43823,the trial.
b15,r4607,s43848,so what?
b15,r4608,s43853,the trial.
b15,r4608,s43855,der prozess.
b15,r4608,s43857,the process.
b15,r4612,s43876,excellent.
b15,r4612,s43877,tbr
b15,r4613,s43882,the cathedral.
b15,r4615,s43895,the trial.
b15,r4615,s43896,.
b15,r4615,s43904,the trial.
b15,r4616,s43907,the trial.
b15,r4616,s43908,.
b15,r4618,s43932,you can't.
b15,r4621,s43949,franz kafka’s.
b15,r4621,s43950,the trial.
b15,r4621,s43977,the trial.
b15,r4621,s43980,.
b15,r4623,s43995,the trial.
b15,r4623,s43999,the metamorphosis.
b15,r4623,s44006,.
b15,r4623,s44007,.
b15,r4623,s44008,.
b15,r4623,s44015,"words,."
b15,r4623,s44017,.
b15,r4623,s44018,..
b15,r4623,s44023,",."
b15,r4625,s44029,the trial.
b15,r4625,s44032,study.
b15,r4626,s44035,(a).
b15,r4626,s44038,(b).
b15,r4626,s44040,(c).
b15,r4626,s44042,(d).
b15,r4626,s44044,(e).
b15,r4626,s44046,the trial.
b15,r4626,s44047,.
b15,r4626,s44051,schreckgespenst.
b15,r4626,s44054,the metamorphosis.
b15,r4626,s44059,the trial.
b15,r4626,s44065,truth.
b15,r4626,s44066,", with."
b15,r4626,s44067,justice.
b15,r4626,s44069,process.
b15,r4626,s44070,(the.
b15,r4626,s44071,trial.
b15,r4626,s44072,).
b15,r4626,s44083,the trial.
b15,r4629,s44123,god accuses.
b15,r4629,s44124,the police.
b15,r4629,s44125,the courts.
b15,r4634,s44190,publisher's note.
b15,r4634,s44191,translator's preface.
b15,r4634,s44192,--the trial.
b15,r4634,s44193,fragments:.
b15,r4634,s44194,b.
b15,r4634,s44195,'s friend.
b15,r4634,s44196,public prosecutor.
b15,r4634,s44197,to elsa.
b15,r4634,s44199,the building.
b15,r4634,s44202,bibliography
b15,r4637,s44227,no choice.
b15,r4640,s44283,nope.
b15,r4640,s44291,k dies.
b15,r4643,s44316,you're lying!
b15,r4643,s44317,you prick!
b15,r4643,s44319,maybe..
b15,r4643,s44320,fuck you!
b15,r4643,s44325,don't they?.
b15,r4643,s44326,stop blabbering..
b15,r4644,s44342,the trial.
b15,r4644,s44362,it's disorienting.
b15,r4646,s44384,the trial.
b15,r4646,s44395,the trial.
b15,r4651,s44414,simply amazing.
b15,r4654,s44456,the trial.
b15,r4655,s44486,it's pat.
b15,r4655,s44487,.
b15,r4655,s44489,woman??
b15,r4655,s44490,who knows?).
b15,r4655,s44493,it's pat.
b15,r4655,s44496,memorable.
b15,r4659,s44525,essential reading.
b15,r4661,s44544,or ginzburg’s.
b15,r4661,s44553,3.5/5 stars
b15,r4663,s44557,the trial.
b15,r4663,s44559,"rather,."
b15,r4663,s44560,the trial.
b15,r4663,s44561,is about.
b15,r4663,s44562,all.
b15,r4666,s44605,why?
b15,r4668,s44616,an autobiography.
b15,r4668,s44617,.
b15,r4669,s44624,read it!
b15,r4671,s44628,that ending!
b15,r4671,s44629,no paragraphs!
b15,r4671,s44630,that metaphor!
b15,r4671,s44631,holy shit!
b15,r4673,s44634,[.
b15,r4676,s44705,3 stars.
b15,r4677,s44733,"knick-knack paddywhack,."
b15,r4677,s44737,"knick-knack paddywhack,."
b15,r4681,s44751,absolutely brilliant!.
b15,r4682,s44753,existentially dreadful.
b15,r4683,s44763,who's *we*?
b15,r4683,s44764,you ask.
b15,r4683,s44772,citizens.
b15,r4683,s44780,why?
b15,r4683,s44784,that's ridiculous!
b15,r4683,s44786,says who?
b15,r4683,s44791,modus operandi.
b15,r4683,s44793,the trial.
b15,r4683,s44798,the trial.
b15,r4683,s44802,the trial.
b15,r4684,s44824,it's over.
b15,r4685,s44837,[.
b15,r4686,s44841,3.5 stars.
b15,r4686,s44848,bleak house.
b15,r4687,s44851,sounds illogical?
b15,r4688,s44860,really enjoyed.
b15,r4689,s44867,http://www.gutenberg.org/cache/epub/7...
b15,r4690,s44868,the trial.
b15,r4693,s44874,(spoilers).
b15,r4696,s44943,the trial.
b15,r4696,s44964,deserve.
b15,r4696,s44965,death?
b15,r4696,s44969,the trial.
b15,r4696,s44974,yet.
b15,r4696,s44975,the trial.
b15,r4698,s44996,the trial.
b15,r4698,s44998,absolutely frustrating.
b15,r4698,s45002,the trial.
b15,r4698,s45005,several occasions.
b15,r4700,s45035,really?
b15,r4702,s45068,no.
b15,r4705,s45099,bizarre.
b15,r4706,s45109,why?
b15,r4707,s45118,the castle.
b15,r4708,s45120,um.
b15,r4715,s45134,the castle.
b15,r4715,s45135,.
b15,r4715,s45140,the castle.
b15,r4716,s45160,the trial.
b15,r4716,s45163,found in.
b15,r4716,s45165,.
b15,r4717,s45191,:).
b15,r4717,s45200,the trial.
b15,r4717,s45218,the metamorphosis.
b15,r4718,s45229,the metamorphosis.
b15,r4719,s45239,good.
b15,r4722,s45274,foreskin?.
b15,r4722,s45276,***foreman.
b15,r4722,s45277,it's foreman.
b15,r4722,s45280,***judge.
b15,r4722,s45284,***foreman.
b15,r4722,s45286,( laughter.).
b15,r4722,s45287,***judge.
b15,r4722,s45288,(hammering loud).
b15,r4722,s45293,***foreman.
b15,r4722,s45295,***judge.
b15,r4722,s45296,innocensuos.
b15,r4722,s45297,dase cismissed.
b15,r4722,s45301,***judge.
b15,r4722,s45306,(laughter.).
b15,r4722,s45307,***judge.
b15,r4722,s45310,fade out.
b15,r4723,s45311,description:.
b15,r4723,s45315,opening:.
b15,r4725,s45329,the overcoat.
b15,r4726,s45347,i didn't.
b15,r4738,s45388,4.4 stars.
b15,r4742,s45466,whew!
b15,r4742,s45468,fantastic.
b15,r4746,s45497,very bureaucratic.
b15,r4747,s45532,kafka.
b15,r4747,s45541,the trial.
b15,r4747,s45548,https://youtu.be/g4lyzhkdnbm.
b15,r4747,s45549,**.
b15,r4747,s45550,https://www.truthdig.com/articles/no-...
b15,r4751,s45610,nope.
b15,r4762,s45692,poor book.
b15,r4765,s45699,target audience:.
b15,r4765,s45704,der process.
b15,r4765,s45705,(.
b15,r4765,s45706,the trial.
b15,r4765,s45707,"), and."
b15,r4765,s45708,das schloss.
b15,r4765,s45709,(.
b15,r4765,s45710,the castle.
b15,r4765,s45713,the trial.
b15,r4765,s45716,the trial.
b15,r4765,s45725,the trial.
b15,r4765,s45737,quote:.
b15,r4765,s45740,the trial.
b15,r4765,s45753,★★★.
b15,r4765,s45754,follow us.
b15,r4765,s45755,on.
b15,r4765,s45756,goodreads.
b15,r4765,s45757,★★★.
b15,r4765,s45758,visit.
b15,r4765,s45759,our website.
b15,r4765,s45760,www.reasonandreligion.org
b15,r4770,s45779,lol.
b15,r4770,s45781,damn!.
b15,r4770,s45784,the frustration?.
b15,r4772,s45816,injustices abounded.
b15,r4774,s45829,---.
b15,r4774,s45856,---.
b15,r4775,s45859,‎‫‏‬.
b15,r4775,s45860,‬.
b15,r4775,s45871,i guess.
b15,r4775,s45873,.
b15,r4777,s45921,kafkaesque
b15,r4778,s45923,'real meaning'.
b15,r4779,s45937,the trial.
b15,r4779,s45938,.
b15,r4779,s45944,the trial.
b15,r4779,s45948,but nope.
b15,r4779,s45957,in.
b15,r4779,s45958,the trial.
b15,r4782,s46012,oh!
b15,r4782,s46015,might.
b15,r4802,s46091,fate.
b15,r4802,s46095,everything.
b15,r4802,s46096,and.
b15,r4802,s46098,-albert camus.
b15,r4808,s46157,"unfortunately,."
b15,r4808,s46158,the trial.
b15,r4808,s46171,the trial.
b15,r4808,s46173,boring.
b15,r4808,s46180,the metamorphosis.
b15,r4809,s46183,a friend?
b15,r4810,s46203,the trial.
b15,r4810,s46208,(.
b15,r4810,s46209,http://screenprism.com/insights/artic.... ).
b15,r4810,s46212,the trial.
b15,r4813,s46235,is.
b15,r4813,s46236,this.
b15,r4813,s46237,shit.
b15,r4813,s46241,.
b15,r4826,s46347,highly recommend!
b15,r4827,s46349,130 challenge.
b15,r4828,s46400,location 3949
b15,r4839,s46514,"but, damn."
b15,r4840,s46519,the stranger.
b15,r4840,s46529,kafkaesque.
b15,r4842,s46548,life sucks.
b15,r4843,s46566,brilliant.
b15,r4847,s46592,huh?
b15,r4848,s46601,real rating:.
b15,r4856,s46686,highly recommend!
b15,r4857,s46688,130 challenge.
b15,r4858,s46739,location 3949
b15,r4869,s46853,"but, damn."
b15,r4870,s46858,the stranger.
b15,r4870,s46868,kafkaesque.
b15,r4872,s46887,life sucks.
b15,r4873,s46905,brilliant.
b15,r4877,s46931,huh?
b15,r4878,s46940,real rating:.
b16,r4882,s47001,the secret.
b16,r4883,s47007,funeral tomorrow.
b16,r4883,s47020,big mistake.
b16,r4883,s47040,the stranger.
b16,r4883,s47043,the stranger.
b16,r4883,s47049,your country?.
b16,r4883,s47051,then beauty?.
b16,r4883,s47053,gold?.
b16,r4889,s47121,english (.
b16,r4889,s47123,/ italiano.
b16,r4889,s47124,the stranger.
b16,r4889,s47127,by.
b16,r4889,s47128,stephen chbosky.
b16,r4889,s47129,.
b16,r4889,s47132,", but."
b16,r4889,s47133,the stranger.
b16,r4889,s47141,lo straniero.
b16,r4889,s47144,di.
b16,r4889,s47145,stephen chbosky.
b16,r4889,s47146,.
b16,r4889,s47149,", ma."
b16,r4889,s47150,lo straniero.
b16,r4891,s47193,his?
b16,r4893,s47232,for -.
b16,r4894,s47234,‘.
b16,r4894,s47238,the stranger.
b16,r4894,s47240,‘.
b16,r4894,s47247,’.. ‘.
b16,r4894,s47253,’.
b16,r4894,s47257,‘.
b16,r4894,s47262,’¹ begins.
b16,r4894,s47263,the stranger.
b16,r4894,s47267,the stranger.
b16,r4894,s47283,‘.
b16,r4894,s47285,the stranger.
b16,r4894,s47290,.
b16,r4894,s47295,‘.
b16,r4895,s47308,soldier's home.
b16,r4895,s47309,”.
b16,r4897,s47346,the stranger.
b16,r4897,s47353,(i.e.
b16,r4899,s47392,albert camus.
b16,r4900,s47432,sick.
b16,r4900,s47454,why?
b16,r4901,s47519,|.
b16,r4901,s47520,twitter.
b16,r4901,s47521,|.
b16,r4901,s47522,facebook.
b16,r4901,s47523,|.
b16,r4901,s47524,insta.
b16,r4901,s47525,|.
b16,r4901,s47526,academia
b16,r4905,s47547,the outsider.
b16,r4905,s47548,albert camus.
b16,r4905,s47552,society.
b16,r4905,s47553,.
b16,r4905,s47574,funeral tomorrow.
b16,r4905,s47583,society.
b16,r4905,s47603,suicide.
b16,r4905,s47604,.
b16,r4905,s47609,existentialism.
b16,r4907,s47626,the stranger.
b16,r4907,s47631,something.
b16,r4907,s47633,what.
b16,r4907,s47649,the stranger.
b16,r4907,s47650,are islands.
b16,r4907,s47665,why?
b16,r4908,s47734,obviously not.
b16,r4908,s47759,etc.
b16,r4908,s47760,etc.
b16,r4910,s47816,awful.
b16,r4910,s47817,for meursault.
b16,r4912,s47825,the stranger.
b16,r4912,s47836,an indolent.
b16,r4912,s47837,bon vivant.
b16,r4912,s47841,or.
b16,r4912,s47843,or.
b16,r4912,s47845,.
b16,r4912,s47850,heard.
b16,r4912,s47855,.
b16,r4912,s47857,.
b16,r4912,s47859,.
b16,r4912,s47860,guilty.
b16,r4912,s47863,pacifist revolutionary?
b16,r4914,s47874,the stranger.
b16,r4914,s47880,the stranger.
b16,r4914,s47885,the stranger.
b16,r4917,s47955,the stranger.
b16,r4920,s47967,or yesterday.
b16,r4921,s48022,” i.e.
b16,r4922,s48086,by society.
b16,r4922,s48087,by you.
b16,r4922,s48088,by me.
b16,r4922,s48110,different.
b16,r4922,s48112,differently.
b16,r4922,s48113,?
b16,r4922,s48115,difference.
b16,r4922,s48116,?.
b16,r4922,s48120,he thinks.
b16,r4922,s48129,|.
b16,r4922,s48130,blog.
b16,r4922,s48131,|.
b16,r4922,s48132,youtube.
b16,r4922,s48133,|.
b16,r4922,s48134,twitter.
b16,r4922,s48135,|.
b16,r4922,s48136,instagram.
b16,r4922,s48137,|.
b16,r4922,s48138,google+.
b16,r4922,s48139,|.
b16,r4922,s48140,bloglovin’
b16,r4924,s48176,'absurd'.
b16,r4924,s48177,changed?.
b16,r4924,s48179,no.
b16,r4924,s48191,does.
b16,r4925,s48207,and short.
b16,r4925,s48227,_________________________________________.
b16,r4925,s48233,the stranger.
b16,r4925,s48244,thanks dad.
b16,r4925,s48245,total help.
b16,r4925,s48267,only pain.
b16,r4925,s48268,and living.
b16,r4925,s48279,will.
b16,r4925,s48280,happen.
b16,r4925,s48284,no.
b16,r4925,s48293,repetitive.
b16,r4925,s48294,boring.
b16,r4925,s48326,5 stars.
b16,r4926,s48330,the stranger.
b16,r4928,s48345,albert camus.
b16,r4928,s48346,rather than.
b16,r4928,s48347,charles dickens.
b16,r4928,s48348,.
b16,r4928,s48350,the stranger.
b16,r4928,s48351,rather than.
b16,r4928,s48353,or.
b16,r4928,s48372,"ah, mersault."
b16,r4928,s48403,no.
b16,r4928,s48434,”.
b16,r4928,s48435,yes.
b16,r4928,s48446,afterthoughts.
b16,r4928,s48448,the stranger.
b16,r4928,s48452,"carroll, david."
b16,r4928,s48455,2007
b16,r4929,s48458,the stranger.
b16,r4930,s48471,[-huh.
b16,r4930,s48480,nothing.
b16,r4931,s48499,funeral tomorrow.
b16,r4931,s48500,faithfully yours.
b16,r4931,s48503,“.
b16,r4934,s48522,rules.
b16,r4934,s48523,edicts.
b16,r4934,s48524,government.
b16,r4934,s48525,laws.
b16,r4934,s48526,religion.dictionary.
b16,r4934,s48532,or flaws.
b16,r4934,s48549,aint it?.
b16,r4935,s48553,bizarre.
b16,r4935,s48554,baffling.
b16,r4935,s48555,brilliant.
b16,r4935,s48559,the stranger.
b16,r4935,s48561,meant.
b16,r4935,s48562,.
b16,r4935,s48563,touché.
b16,r4935,s48574,"why, meursault?."
b16,r4937,s48588,.
b16,r4937,s48599,thing.
b16,r4937,s48604,think.
b16,r4937,s48608,talk.
b16,r4937,s48614,'.
b16,r4937,s48622,.
b16,r4938,s48644,"weird, unlikeable."
b16,r4938,s48649,.
b16,r4938,s48671,life.
b16,r4938,s48673,exist.
b16,r4938,s48688,i withdraw.
b16,r4939,s48691,l'etranger.
b16,r4939,s48696,thwap!.
b16,r4939,s48701,ennui.
b16,r4939,s48703,the stranger.
b16,r4940,s48717,plus.
b16,r4942,s48735,ya know?.
b16,r4942,s48738,monsieur antichrist.
b16,r4942,s48739,funeral face.
b16,r4942,s48740,maman died.
b16,r4942,s48741,raymond's gun.
b16,r4942,s48745,unspeakable vice.
b16,r4942,s48751,into.
b16,r4942,s48752,her?
b16,r4943,s48763,it's logical.
b16,r4944,s48769,translator's note.
b16,r4944,s48770,--the outsider
b16,r4945,s48771,the stranger.
b16,r4946,s48777,the stranger.
b16,r4956,s48845,l'etranger.
b16,r4956,s48846,.
b16,r4956,s48856,wow.
b16,r4956,s48859,"meursault, contre-enquête."
b16,r4956,s48861,very intriguing.
b16,r4961,s48897,.
b16,r4961,s48904,why?.
b16,r4961,s48925,me: eh!?
b16,r4961,s48926,(confused).
b16,r4961,s48928,what!!?
b16,r4961,s48958,-gautam.
b16,r4961,s48964,yes!
b16,r4961,s48968,‘thank god!’”.
b16,r4961,s48969,….
b16,r4962,s48983,but why?
b16,r4962,s48994,disjointed.
b16,r4962,s48996,animalistic.
b16,r4962,s48998,indifferently so.
b16,r4962,s49030,(.
b16,r4962,s49043,excellent?!
b16,r4962,s49044,absolutely!.
b16,r4962,s49045,ps.
b16,r4962,s49047,https://palimpsestes.revues.org/1583.
b16,r4966,s49124,★★★★★★★★☆☆[8/10].
b16,r4966,s49133,specimens. 
b16,r4966,s49137,absurdism.
b16,r4966,s49138,.
b16,r4966,s49140,howard roark.
b16,r4967,s49152,convinced!
b16,r4970,s49210,recommended!
b16,r4970,s49211,!
b16,r4971,s49259,chu chu.
b16,r4971,s49262,it isn’t.
b16,r4971,s49268,whoops!
b16,r4972,s49272,situations i.
b16,r4972,s49277,the stranger.
b16,r4975,s49293,the stranger.
b16,r4975,s49296,the stranger.
b16,r4975,s49303,.
b16,r4976,s49306,before this.
b16,r4977,s49326,[.
b16,r4977,s49328,too-much-sun.
b16,r4977,s49329,.
b16,r4980,s49360,the becoming.
